Model: ,Oscilloscope EDUX1052A
Serial Number:,CN65470148
Address: ,USBInstrument1
Date: ,2026-09-09 14:23:16

Sample Number,시간 (s),1 (VOLT),2 (VOLT),
546,-0.000455,-1.03577893972397,1.31778910756111,
547,-0.000454,-1.03577893972397,1.51879413425922,
548,-0.000453,-1.03577893972397,1.31778910756111,
549,-0.000452,-1.03577893972397,1.31778910756111,
550,-0.000451,-1.03577893972397,1.31778910756111,
551,-0.00045,-1.23678396642208,1.31778910756111,
552,-0.000449,-1.23678396642208,1.31778910756111,
553,-0.000448,-1.23678396642208,1.31778910756111,
554,-0.000447,-1.23678396642208,0.915779054164886,
555,-0.000446,-1.23678396642208,1.116784080863,
556,-0.000445,-1.23678396642208,1.116784080863,
557,-0.000444,-1.23678396642208,1.116784080863,
558,-0.000443,-1.23678396642208,1.116784080863,
559,-0.000442,-1.23678396642208,1.116784080863,
560,-0.000441,-1.63879401981831,1.116784080863,
561,-0.00044,-1.23678396642208,0.915779054164886,
562,-0.000439,-1.43778899312019,0.915779054164886,
563,-0.000438,-1.43778899312019,0.915779054164886,
564,-0.000437,-1.63879401981831,1.116784080863,
565,-0.000436,-1.63879401981831,0.915779054164886,
566,-0.000435,-1.63879401981831,1.116784080863,
567,-0.000434,-1.63879401981831,0.915779054164886,
568,-0.000433,-1.63879401981831,0.915779054164886,
569,-0.000432,-1.43778899312019,0.714774027466774,
570,-0.000431,-1.63879401981831,0.714774027466774,
571,-0.00043,-1.63879401981831,0.714774027466774,
572,-0.000429,-1.83979904651642,0.714774027466774,
573,-0.000428,-1.83979904651642,0.714774027466774,
574,-0.000427,-1.83979904651642,0.513769000768662,
575,-0.000426,-1.83979904651642,0.714774027466774,
576,-0.000425,-2.04080407321453,0.714774027466774,
577,-0.000424,-1.83979904651642,0.714774027466774,
578,-0.000423,-1.83979904651642,0.513769000768662,
579,-0.000422,-1.83979904651642,0.513769000768662,
580,-0.000421,-2.04080407321453,0.714774027466774,
581,-0.00042,-2.04080407321453,0.513769000768662,
582,-0.000419,-2.04080407321453,0.513769000768662,
583,-0.000418,-2.04080407321453,0.513769000768662,
584,-0.000417,-2.04080407321453,0.513769000768662,
585,-0.000416,-2.04080407321453,0.312763974070549,
586,-0.000415,-2.24180909991264,0.513769000768662,
587,-0.000414,-2.04080407321453,0.312763974070549,
588,-0.000413,-2.24180909991264,0.513769000768662,
589,-0.000412,-2.24180909991264,0.312763974070549,
590,-0.000411,-2.04080407321453,0.312763974070549,
591,-0.00041,-2.24180909991264,0.312763974070549,
592,-0.000409,-2.24180909991264,0.312763974070549,
593,-0.000408,-2.24180909991264,0.111758947372437,
594,-0.000407,-2.24180909991264,0.312763974070549,
595,-0.000406,-2.44281412661076,0.312763974070549,
596,-0.000405,-2.44281412661076,0.111758947372437,
597,-0.000404,-2.24180909991264,0.111758947372437,
598,-0.000403,-2.44281412661076,0.111758947372437,
599,-0.000402,-2.44281412661076,0.111758947372437,
600,-0.000401,-2.64381915330887,0.111758947372437,
601,-0.0004,-2.44281412661076,-0.089246079325676,
602,-0.000399,-2.64381915330887,-0.089246079325676,
603,-0.000398,-2.64381915330887,-0.089246079325676,
604,-0.000397,-2.64381915330887,-0.089246079325676,
605,-0.000396,-2.64381915330887,0.111758947372437,
606,-0.000395,-2.64381915330887,-0.089246079325676,
607,-0.000394,-2.84482418000698,0.111758947372437,
608,-0.000393,-2.84482418000698,-0.089246079325676,
609,-0.000392,-2.64381915330887,-0.089246079325676,
610,-0.000391,-2.84482418000698,-0.089246079325676,
611,-0.00039,-2.84482418000698,-0.290251106023788,
612,-0.000389,-2.84482418000698,-0.290251106023788,
613,-0.000388,-2.84482418000698,-0.089246079325676,
614,-0.000387,-2.84482418000698,-0.290251106023788,
615,-0.000386,-2.84482418000698,-0.290251106023788,
616,-0.000385,-2.84482418000698,-0.089246079325676,
617,-0.000384,-3.04582920670509,-0.491256132721901,
618,-0.000383,-3.04582920670509,-0.491256132721901,
619,-0.000382,-3.04582920670509,-0.290251106023788,
620,-0.000381,-3.04582920670509,-0.290251106023788,
621,-0.00038,-3.04582920670509,-0.290251106023788,
622,-0.000379,-3.04582920670509,-0.491256132721901,
623,-0.000378,-3.04582920670509,-0.491256132721901,
624,-0.000377,-3.24683423340321,-0.491256132721901,
625,-0.000376,-3.04582920670509,-0.491256132721901,
626,-0.000375,-3.24683423340321,-0.491256132721901,
627,-0.000374,-3.24683423340321,-0.491256132721901,
628,-0.000373,-3.44783926010132,-0.692261159420013,
629,-0.000372,-3.24683423340321,-0.491256132721901,
630,-0.000371,-3.24683423340321,-0.692261159420013,
631,-0.00037,-3.24683423340321,-0.692261159420013,
632,-0.000369,-3.44783926010132,-0.491256132721901,
633,-0.000368,-3.24683423340321,-0.692261159420013,
634,-0.000367,-3.44783926010132,-0.692261159420013,
635,-0.000366,-3.44783926010132,-0.692261159420013,
636,-0.000365,-3.44783926010132,-0.893266186118126,
637,-0.000364,-3.24683423340321,-0.893266186118126,
638,-0.000363,-3.44783926010132,-0.692261159420013,
639,-0.000362,-3.44783926010132,-0.893266186118126,
640,-0.000361,-3.64884428679943,-0.893266186118126,
641,-0.00036,-3.44783926010132,-0.893266186118126,
642,-0.000359,-3.64884428679943,-1.09427121281624,
643,-0.000358,-3.64884428679943,-0.893266186118126,
644,-0.000357,-3.64884428679943,-1.09427121281624,
645,-0.000356,-3.64884428679943,-0.893266186118126,
646,-0.000355,-3.64884428679943,-0.893266186118126,
647,-0.000354,-3.64884428679943,-1.09427121281624,
648,-0.000353,-3.64884428679943,-1.09427121281624,
649,-0.000352,-3.84984931349754,-1.09427121281624,
650,-0.000351,-3.84984931349754,-1.09427121281624,
651,-0.00035,-3.84984931349754,-1.09427121281624,
652,-0.000349,-3.64884428679943,-1.09427121281624,
653,-0.000348,-3.64884428679943,-1.29527623951435,
654,-0.000347,-3.84984931349754,-1.09427121281624,
655,-0.000346,-3.64884428679943,-1.09427121281624,
656,-0.000345,-3.64884428679943,-1.09427121281624,
657,-0.000344,-3.84984931349754,-1.29527623951435,
658,-0.000343,-3.84984931349754,-1.29527623951435,
659,-0.000342,-3.84984931349754,-1.29527623951435,
660,-0.000341,-3.84984931349754,-1.49628126621246,
661,-0.00034,-3.84984931349754,-1.29527623951435,
662,-0.000339,-4.05085434019566,-1.29527623951435,
663,-0.000338,-4.05085434019566,-1.49628126621246,
664,-0.000337,-4.05085434019566,-1.49628126621246,
665,-0.000336,-4.05085434019566,-1.49628126621246,
666,-0.000335,-3.84984931349754,-1.49628126621246,
667,-0.000334,-4.05085434019566,-1.69728629291058,
668,-0.000333,-4.05085434019566,-1.49628126621246,
669,-0.000332,-4.05085434019566,-1.69728629291058,
670,-0.000331,-4.05085434019566,-1.49628126621246,
671,-0.00033,-4.25185936689377,-1.49628126621246,
672,-0.000329,-4.05085434019566,-1.49628126621246,
673,-0.000328,-4.25185936689377,-1.69728629291058,
674,-0.000327,-4.25185936689377,-1.69728629291058,
675,-0.000326,-4.25185936689377,-1.49628126621246,
676,-0.000325,-4.05085434019566,-1.69728629291058,
677,-0.000324,-4.25185936689377,-1.69728629291058,
678,-0.000323,-4.25185936689377,-1.69728629291058,
679,-0.000322,-4.25185936689377,-1.69728629291058,
680,-0.000321,-4.25185936689377,-1.69728629291058,
681,-0.00032,-4.45286439359188,-1.69728629291058,
682,-0.000319,-4.45286439359188,-1.89829131960869,
683,-0.000318,-4.25185936689377,-1.89829131960869,
684,-0.000317,-4.25185936689377,-1.89829131960869,
685,-0.000316,-4.45286439359188,-1.89829131960869,
686,-0.000315,-4.25185936689377,-1.89829131960869,
687,-0.000314,-4.25185936689377,-1.89829131960869,
688,-0.000313,-4.25185936689377,-1.89829131960869,
689,-0.000312,-4.25185936689377,-1.89829131960869,
690,-0.000311,-4.45286439359188,-2.0992963463068,
691,-0.00031,-4.45286439359188,-2.0992963463068,
692,-0.000309,-4.45286439359188,-2.0992963463068,
693,-0.000308,-4.45286439359188,-2.0992963463068,
694,-0.000307,-4.45286439359188,-2.0992963463068,
695,-0.000306,-4.65386942028999,-2.0992963463068,
696,-0.000305,-4.65386942028999,-2.0992963463068,
697,-0.000304,-4.45286439359188,-2.0992963463068,
698,-0.000303,-4.65386942028999,-2.30030137300491,
699,-0.000302,-4.65386942028999,-2.0992963463068,
700,-0.000301,-4.65386942028999,-2.30030137300491,
701,-0.0003,-4.65386942028999,-2.0992963463068,
702,-0.000299,-4.65386942028999,-2.30030137300491,
703,-0.000298,-4.65386942028999,-2.30030137300491,
704,-0.000297,-4.65386942028999,-2.50130639970303,
705,-0.000296,-4.45286439359188,-2.50130639970303,
706,-0.000295,-4.65386942028999,-2.50130639970303,
707,-0.000294,-4.65386942028999,-2.50130639970303,
708,-0.000293,-4.65386942028999,-2.50130639970303,
709,-0.000292,-4.65386942028999,-2.30030137300491,
710,-0.000291,-4.65386942028999,-2.50130639970303,
711,-0.00029,-4.65386942028999,-2.30030137300491,
712,-0.000289,-4.65386942028999,-2.50130639970303,
713,-0.000288,-4.65386942028999,-2.50130639970303,
714,-0.000287,-4.85487444698811,-2.50130639970303,
715,-0.000286,-4.85487444698811,-2.50130639970303,
716,-0.000285,-4.85487444698811,-2.70231142640114,
717,-0.000284,-4.65386942028999,-2.50130639970303,
718,-0.000283,-4.85487444698811,-2.50130639970303,
719,-0.000282,-4.65386942028999,-2.70231142640114,
720,-0.000281,-4.85487444698811,-2.70231142640114,
721,-0.00028,-4.85487444698811,-2.70231142640114,
722,-0.000279,-4.65386942028999,-2.70231142640114,
723,-0.000278,-4.85487444698811,-2.70231142640114,
724,-0.000277,-4.85487444698811,-2.70231142640114,
725,-0.000276,-4.85487444698811,-2.70231142640114,
726,-0.000275,-4.85487444698811,-2.70231142640114,
727,-0.000274,-4.85487444698811,-2.70231142640114,
728,-0.000273,-4.85487444698811,-2.70231142640114,
729,-0.000272,-4.85487444698811,-2.70231142640114,
730,-0.000271,-5.05587947368622,-2.90331645309925,
731,-0.00027,-4.85487444698811,-2.90331645309925,
732,-0.000269,-4.85487444698811,-2.90331645309925,
733,-0.000268,-4.85487444698811,-2.90331645309925,
734,-0.000267,-4.85487444698811,-2.90331645309925,
735,-0.000266,-4.85487444698811,-2.90331645309925,
736,-0.000265,-4.85487444698811,-2.90331645309925,
737,-0.000264,-4.85487444698811,-2.90331645309925,
738,-0.000263,-4.85487444698811,-2.90331645309925,
739,-0.000262,-5.05587947368622,-3.10432147979736,
740,-0.000261,-4.85487444698811,-3.10432147979736,
741,-0.00026,-4.85487444698811,-2.90331645309925,
742,-0.000259,-4.85487444698811,-3.10432147979736,
743,-0.000258,-5.05587947368622,-3.10432147979736,
744,-0.000257,-4.85487444698811,-3.10432147979736,
745,-0.000256,-4.65386942028999,-3.10432147979736,
746,-0.000255,-4.85487444698811,-2.90331645309925,
747,-0.000254,-5.05587947368622,-3.30532650649548,
748,-0.000253,-4.85487444698811,-3.30532650649548,
749,-0.000252,-4.85487444698811,-3.10432147979736,
750,-0.000251,-4.85487444698811,-3.10432147979736,
751,-0.00025,-4.85487444698811,-3.10432147979736,
752,-0.000249,-4.85487444698811,-3.10432147979736,
753,-0.000248,-5.05587947368622,-3.30532650649548,
754,-0.000247,-5.05587947368622,-3.30532650649548,
755,-0.000246,-5.05587947368622,-3.10432147979736,
756,-0.000245,-4.85487444698811,-3.10432147979736,
757,-0.000244,-4.85487444698811,-3.30532650649548,
758,-0.000243,-4.85487444698811,-3.30532650649548,
759,-0.000242,-5.05587947368622,-3.30532650649548,
760,-0.000241,-5.05587947368622,-3.30532650649548,
761,-0.00024,-5.05587947368622,-3.30532650649548,
762,-0.000239,-5.05587947368622,-3.50633153319359,
763,-0.000238,-5.05587947368622,-3.30532650649548,
764,-0.000237,-5.05587947368622,-3.50633153319359,
765,-0.000236,-5.05587947368622,-3.30532650649548,
766,-0.000235,-5.05587947368622,-3.30532650649548,
767,-0.000234,-5.05587947368622,-3.50633153319359,
768,-0.000233,-5.05587947368622,-3.50633153319359,
769,-0.000232,-5.05587947368622,-3.50633153319359,
770,-0.000231,-5.05587947368622,-3.50633153319359,
771,-0.00023,-5.05587947368622,-3.50633153319359,
772,-0.000229,-4.85487444698811,-3.50633153319359,
773,-0.000228,-4.85487444698811,-3.50633153319359,
774,-0.000227,-5.05587947368622,-3.7073365598917,
775,-0.000226,-5.05587947368622,-3.30532650649548,
776,-0.000225,-5.05587947368622,-3.50633153319359,
777,-0.000224,-4.85487444698811,-3.50633153319359,
778,-0.000223,-4.85487444698811,-3.50633153319359,
779,-0.000222,-5.05587947368622,-3.50633153319359,
780,-0.000221,-4.85487444698811,-3.50633153319359,
781,-0.00022,-4.85487444698811,-3.7073365598917,
782,-0.000219,-5.05587947368622,-3.7073365598917,
783,-0.000218,-5.05587947368622,-3.7073365598917,
784,-0.000217,-4.85487444698811,-3.50633153319359,
785,-0.000216,-4.85487444698811,-3.7073365598917,
786,-0.000215,-5.05587947368622,-3.90834158658981,
787,-0.000214,-4.85487444698811,-3.7073365598917,
788,-0.000213,-5.05587947368622,-3.7073365598917,
789,-0.000212,-5.05587947368622,-3.90834158658981,
790,-0.000211,-4.85487444698811,-3.7073365598917,
791,-0.00021,-5.05587947368622,-3.7073365598917,
792,-0.000209,-4.85487444698811,-3.7073365598917,
793,-0.000208,-5.05587947368622,-3.90834158658981,
794,-0.000207,-4.85487444698811,-3.7073365598917,
795,-0.000206,-4.85487444698811,-3.90834158658981,
796,-0.000205,-5.05587947368622,-3.7073365598917,
797,-0.000204,-4.85487444698811,-3.90834158658981,
798,-0.000203,-4.85487444698811,-3.90834158658981,
799,-0.000202,-4.85487444698811,-3.7073365598917,
800,-0.000201,-4.85487444698811,-3.7073365598917,
801,-0.0002,-5.05587947368622,-3.7073365598917,
802,-0.000199,-4.85487444698811,-3.90834158658981,
803,-0.000198,-4.85487444698811,-3.90834158658981,
804,-0.000197,-4.85487444698811,-3.90834158658981,
805,-0.000196,-4.65386942028999,-3.90834158658981,
806,-0.000195,-4.65386942028999,-3.90834158658981,
807,-0.000194,-4.85487444698811,-3.90834158658981,
808,-0.000193,-4.65386942028999,-3.90834158658981,
809,-0.000192,-4.85487444698811,-3.90834158658981,
810,-0.000191,-4.65386942028999,-3.90834158658981,
811,-0.00019,-4.85487444698811,-3.90834158658981,
812,-0.000189,-4.65386942028999,-3.90834158658981,
813,-0.000188,-4.85487444698811,-4.10934661328793,
814,-0.000187,-4.85487444698811,-3.90834158658981,
815,-0.000186,-4.85487444698811,-3.90834158658981,
816,-0.000185,-4.85487444698811,-4.10934661328793,
817,-0.000184,-4.45286439359188,-4.10934661328793,
818,-0.000183,-4.85487444698811,-4.10934661328793,
819,-0.000182,-4.65386942028999,-4.10934661328793,
820,-0.000181,-4.65386942028999,-3.90834158658981,
821,-0.00018,-4.65386942028999,-3.90834158658981,
822,-0.000179,-4.65386942028999,-4.10934661328793,
823,-0.000178,-4.65386942028999,-4.10934661328793,
824,-0.000177,-4.65386942028999,-3.90834158658981,
825,-0.000176,-4.65386942028999,-4.10934661328793,
826,-0.000175,-4.65386942028999,-4.10934661328793,
827,-0.000174,-4.65386942028999,-4.10934661328793,
828,-0.000173,-4.65386942028999,-4.10934661328793,
829,-0.000172,-4.65386942028999,-3.90834158658981,
830,-0.000171,-4.45286439359188,-4.10934661328793,
831,-0.00017,-4.65386942028999,-4.10934661328793,
832,-0.000169,-4.45286439359188,-4.10934661328793,
833,-0.000168,-4.65386942028999,-4.10934661328793,
834,-0.000167,-4.45286439359188,-3.90834158658981,
835,-0.000166,-4.65386942028999,-4.31035163998604,
836,-0.000165,-4.45286439359188,-4.10934661328793,
837,-0.000164,-4.45286439359188,-4.10934661328793,
838,-0.000163,-4.65386942028999,-4.10934661328793,
839,-0.000162,-4.65386942028999,-3.90834158658981,
840,-0.000161,-4.45286439359188,-4.10934661328793,
841,-0.00016,-4.45286439359188,-4.10934661328793,
842,-0.000159,-4.45286439359188,-4.10934661328793,
843,-0.000158,-4.45286439359188,-4.10934661328793,
844,-0.000157,-4.25185936689377,-4.10934661328793,
845,-0.000156,-4.45286439359188,-3.90834158658981,
846,-0.000155,-4.45286439359188,-4.31035163998604,
847,-0.000154,-4.45286439359188,-3.90834158658981,
848,-0.000153,-4.45286439359188,-4.10934661328793,
849,-0.000152,-4.25185936689377,-3.90834158658981,
850,-0.000151,-4.25185936689377,-4.10934661328793,
851,-0.00015,-4.45286439359188,-4.31035163998604,
852,-0.000149,-4.25185936689377,-4.10934661328793,
853,-0.000148,-4.25185936689377,-4.31035163998604,
854,-0.000147,-4.25185936689377,-4.10934661328793,
855,-0.000146,-4.25185936689377,-4.10934661328793,
856,-0.000145,-4.25185936689377,-4.10934661328793,
857,-0.000144,-4.25185936689377,-4.31035163998604,
858,-0.000143,-4.25185936689377,-4.31035163998604,
859,-0.000142,-4.25185936689377,-4.10934661328793,
860,-0.000141,-4.25185936689377,-4.10934661328793,
861,-0.00014,-4.05085434019566,-4.10934661328793,
862,-0.000139,-4.25185936689377,-4.10934661328793,
863,-0.000138,-4.25185936689377,-4.31035163998604,
864,-0.000137,-4.05085434019566,-4.10934661328793,
865,-0.000136,-4.25185936689377,-4.10934661328793,
866,-0.000135,-4.05085434019566,-4.31035163998604,
867,-0.000134,-4.05085434019566,-4.10934661328793,
868,-0.000133,-3.84984931349754,-3.90834158658981,
869,-0.000132,-3.84984931349754,-3.90834158658981,
870,-0.000131,-3.84984931349754,-4.10934661328793,
871,-0.00013,-3.84984931349754,-4.10934661328793,
872,-0.000129,-4.05085434019566,-4.31035163998604,
873,-0.000128,-3.84984931349754,-4.10934661328793,
874,-0.000127,-3.84984931349754,-4.10934661328793,
875,-0.000126,-4.05085434019566,-4.10934661328793,
876,-0.000125,-3.84984931349754,-4.10934661328793,
877,-0.000124,-3.84984931349754,-4.10934661328793,
878,-0.000123,-3.64884428679943,-4.10934661328793,
879,-0.000122,-3.84984931349754,-3.90834158658981,
880,-0.000121,-4.05085434019566,-4.10934661328793,
881,-0.00012,-3.64884428679943,-4.10934661328793,
882,-0.000119,-3.84984931349754,-4.10934661328793,
883,-0.000118,-3.84984931349754,-4.10934661328793,
884,-0.000117,-3.64884428679943,-3.90834158658981,
885,-0.000116,-3.64884428679943,-3.90834158658981,
886,-0.000115,-3.64884428679943,-4.10934661328793,
887,-0.000114,-3.84984931349754,-3.90834158658981,
888,-0.000113,-3.64884428679943,-3.90834158658981,
889,-0.000112,-3.64884428679943,-4.10934661328793,
890,-0.000111,-3.64884428679943,-3.90834158658981,
891,-0.00011,-3.64884428679943,-4.10934661328793,
892,-0.000109,-3.64884428679943,-4.10934661328793,
893,-0.000108,-3.44783926010132,-3.90834158658981,
894,-0.000107,-3.44783926010132,-4.10934661328793,
895,-0.000106,-3.44783926010132,-3.90834158658981,
896,-0.000105,-3.44783926010132,-4.10934661328793,
897,-0.000104,-3.44783926010132,-3.90834158658981,
898,-0.000103,-3.44783926010132,-3.90834158658981,
899,-0.000102,-3.24683423340321,-3.7073365598917,
900,-0.000101,-3.24683423340321,-3.90834158658981,
901,-0.0001,-3.24683423340321,-3.90834158658981,
902,-9.9E-05,-3.24683423340321,-3.90834158658981,
903,-9.80000000000001E-05,-3.24683423340321,-3.90834158658981,
904,-9.70000000000001E-05,-3.24683423340321,-3.90834158658981,
905,-9.60000000000001E-05,-3.24683423340321,-3.90834158658981,
906,-9.5E-05,-3.24683423340321,-3.90834158658981,
907,-9.4E-05,-3.24683423340321,-3.90834158658981,
908,-9.30000000000001E-05,-3.04582920670509,-3.90834158658981,
909,-9.20000000000001E-05,-3.04582920670509,-3.90834158658981,
910,-9.1E-05,-3.04582920670509,-3.90834158658981,
911,-9E-05,-3.04582920670509,-3.7073365598917,
912,-8.90000000000001E-05,-3.04582920670509,-3.90834158658981,
913,-8.80000000000001E-05,-3.04582920670509,-3.7073365598917,
914,-8.70000000000001E-05,-3.04582920670509,-3.7073365598917,
915,-8.6E-05,-3.04582920670509,-3.7073365598917,
916,-8.50000000000001E-05,-3.04582920670509,-3.7073365598917,
917,-8.40000000000001E-05,-2.84482418000698,-3.50633153319359,
918,-8.30000000000001E-05,-2.84482418000698,-3.90834158658981,
919,-8.2E-05,-3.04582920670509,-3.7073365598917,
920,-8.1E-05,-2.84482418000698,-3.7073365598917,
921,-8.00000000000001E-05,-2.84482418000698,-3.7073365598917,
922,-7.90000000000001E-05,-2.84482418000698,-3.7073365598917,
923,-7.80000000000001E-05,-2.84482418000698,-3.7073365598917,
924,-7.7E-05,-2.64381915330887,-3.7073365598917,
925,-7.60000000000001E-05,-2.64381915330887,-3.7073365598917,
926,-7.50000000000001E-05,-2.64381915330887,-3.50633153319359,
927,-7.40000000000001E-05,-2.64381915330887,-3.7073365598917,
928,-7.3E-05,-2.64381915330887,-3.7073365598917,
929,-7.2E-05,-2.64381915330887,-3.7073365598917,
930,-7.10000000000001E-05,-2.44281412661076,-3.50633153319359,
931,-7.00000000000001E-05,-2.44281412661076,-3.7073365598917,
932,-6.90000000000001E-05,-2.64381915330887,-3.50633153319359,
933,-6.8E-05,-2.64381915330887,-3.7073365598917,
934,-6.70000000000001E-05,-2.44281412661076,-3.50633153319359,
935,-6.60000000000001E-05,-2.44281412661076,-3.50633153319359,
936,-6.50000000000001E-05,-2.44281412661076,-3.7073365598917,
937,-6.4E-05,-2.24180909991264,-3.50633153319359,
938,-6.3E-05,-2.44281412661076,-3.30532650649548,
939,-6.20000000000001E-05,-2.24180909991264,-3.30532650649548,
940,-6.10000000000001E-05,-2.44281412661076,-3.50633153319359,
941,-6E-05,-2.24180909991264,-3.30532650649548,
942,-5.9E-05,-2.24180909991264,-3.50633153319359,
943,-5.80000000000001E-05,-2.44281412661076,-3.30532650649548,
944,-5.70000000000001E-05,-2.24180909991264,-3.30532650649548,
945,-5.60000000000001E-05,-2.24180909991264,-3.50633153319359,
946,-5.5E-05,-2.24180909991264,-3.30532650649548,
947,-5.4E-05,-2.24180909991264,-3.50633153319359,
948,-5.30000000000001E-05,-2.04080407321453,-3.30532650649548,
949,-5.20000000000001E-05,-2.04080407321453,-3.30532650649548,
950,-5.1E-05,-2.04080407321453,-3.30532650649548,
951,-5E-05,-2.04080407321453,-3.30532650649548,
952,-4.90000000000001E-05,-2.04080407321453,-3.30532650649548,
953,-4.80000000000001E-05,-1.83979904651642,-3.30532650649548,
954,-4.70000000000001E-05,-2.04080407321453,-3.30532650649548,
955,-4.6E-05,-1.83979904651642,-3.30532650649548,
956,-4.50000000000001E-05,-1.83979904651642,-3.10432147979736,
957,-4.40000000000001E-05,-1.83979904651642,-3.10432147979736,
958,-4.30000000000001E-05,-1.83979904651642,-3.30532650649548,
959,-4.2E-05,-1.83979904651642,-3.10432147979736,
960,-4.1E-05,-1.63879401981831,-3.10432147979736,
961,-4.00000000000001E-05,-1.63879401981831,-3.10432147979736,
962,-3.90000000000001E-05,-1.63879401981831,-3.10432147979736,
963,-3.80000000000001E-05,-1.63879401981831,-3.10432147979736,
964,-3.7E-05,-1.63879401981831,-3.10432147979736,
965,-3.60000000000001E-05,-1.63879401981831,-3.10432147979736,
966,-3.50000000000001E-05,-1.63879401981831,-3.10432147979736,
967,-3.40000000000001E-05,-1.63879401981831,-2.90331645309925,
968,-3.3E-05,-1.43778899312019,-3.10432147979736,
969,-3.2E-05,-1.63879401981831,-2.90331645309925,
970,-3.10000000000001E-05,-1.63879401981831,-3.10432147979736,
971,-3.00000000000001E-05,-1.43778899312019,-3.10432147979736,
972,-2.90000000000001E-05,-1.43778899312019,-2.90331645309925,
973,-2.8E-05,-1.43778899312019,-2.90331645309925,
974,-2.70000000000001E-05,-1.23678396642208,-2.90331645309925,
975,-2.60000000000001E-05,-1.23678396642208,-2.90331645309925,
976,-2.50000000000001E-05,-1.03577893972397,-2.70231142640114,
977,-2.4E-05,-1.23678396642208,-3.10432147979736,
978,-2.3E-05,-1.23678396642208,-2.90331645309925,
979,-2.20000000000001E-05,-1.43778899312019,-2.90331645309925,
980,-2.1E-05,-1.03577893972397,-2.70231142640114,
981,-2.00000000000001E-05,-1.23678396642208,-2.70231142640114,
982,-1.90000000000001E-05,-1.03577893972397,-2.90331645309925,
983,-1.8E-05,-1.03577893972397,-2.70231142640114,
984,-1.70000000000001E-05,-1.03577893972397,-2.70231142640114,
985,-1.60000000000002E-05,-1.03577893972397,-2.90331645309925,
986,-1.5E-05,-1.03577893972397,-2.70231142640114,
987,-1.40000000000001E-05,-0.834773913025856,-2.70231142640114,
988,-1.3E-05,-0.834773913025856,-2.70231142640114,
989,-1.20000000000001E-05,-0.834773913025856,-2.70231142640114,
990,-1.10000000000002E-05,-0.834773913025856,-2.70231142640114,
991,-1E-05,-1.03577893972397,-2.50130639970303,
992,-9.00000000000011E-06,-0.834773913025856,-2.50130639970303,
993,-7.99999999999998E-06,-0.834773913025856,-2.70231142640114,
994,-7.00000000000006E-06,-0.834773913025856,-2.50130639970303,
995,-6.00000000000015E-06,-0.633768886327744,-2.50130639970303,
996,-5.00000000000001E-06,-0.834773913025856,-2.50130639970303,
997,-4.0000000000001E-06,-0.633768886327744,-2.50130639970303,
998,-2.99999999999996E-06,-0.432763859629631,-2.50130639970303,
999,-2.00000000000005E-06,-0.432763859629631,-2.50130639970303,
1000,-1.00000000000013E-06,-0.432763859629631,-2.50130639970303,
1001,0,-0.633768886327744,-2.50130639970303,
1002,9.99999999999916E-07,-0.432763859629631,-2.30030137300491,
1003,1.99999999999983E-06,-0.432763859629631,-2.30030137300491,
1004,2.99999999999996E-06,-0.432763859629631,-2.0992963463068,
1005,3.99999999999988E-06,-0.432763859629631,-2.30030137300491,
1006,5.00000000000001E-06,-0.432763859629631,-2.0992963463068,
1007,5.99999999999993E-06,-0.231758832931519,-2.30030137300491,
1008,6.99999999999984E-06,-0.231758832931519,-2.30030137300491,
1009,7.99999999999998E-06,-0.231758832931519,-2.30030137300491,
1010,8.99999999999989E-06,-0.231758832931519,-2.0992963463068,
1011,1E-05,-0.0307538062334061,-2.0992963463068,
1012,1.09999999999999E-05,-0.231758832931519,-2.30030137300491,
1013,1.19999999999999E-05,-0.0307538062334061,-2.0992963463068,
1014,1.3E-05,-0.0307538062334061,-2.0992963463068,
1015,1.39999999999999E-05,-0.0307538062334061,-2.0992963463068,
1016,1.5E-05,-0.0307538062334061,-2.30030137300491,
1017,1.6E-05,-0.0307538062334061,-2.0992963463068,
1018,1.69999999999999E-05,-0.0307538062334061,-2.0992963463068,
1019,1.8E-05,0.170251220464706,-2.0992963463068,
1020,1.89999999999999E-05,-0.0307538062334061,-1.89829131960869,
1021,1.99999999999998E-05,-0.0307538062334061,-1.89829131960869,
1022,2.1E-05,0.170251220464706,-1.89829131960869,
1023,2.19999999999999E-05,0.170251220464706,-2.0992963463068,
1024,2.3E-05,0.170251220464706,-1.89829131960869,
1025,2.39999999999999E-05,0.371256247162819,-1.89829131960869,
1026,2.49999999999998E-05,0.371256247162819,-1.89829131960869,
1027,2.6E-05,0.371256247162819,-1.89829131960869,
1028,2.69999999999999E-05,0.371256247162819,-1.89829131960869,
1029,2.8E-05,0.371256247162819,-1.89829131960869,
1030,2.89999999999999E-05,0.371256247162819,-1.69728629291058,
1031,2.99999999999999E-05,0.371256247162819,-1.89829131960869,
1032,3.1E-05,0.371256247162819,-1.89829131960869,
1033,3.19999999999999E-05,0.572261273860931,-1.49628126621246,
1034,3.29999999999998E-05,0.572261273860931,-1.69728629291058,
1035,3.4E-05,0.572261273860931,-1.69728629291058,
1036,3.49999999999999E-05,0.371256247162819,-1.69728629291058,
1037,3.6E-05,0.773266300559044,-1.69728629291058,
1038,3.69999999999999E-05,0.572261273860931,-1.69728629291058,
1039,3.79999999999998E-05,0.572261273860931,-1.69728629291058,
